"349190650","KASPROWY WIERCH","2004","01","01","00","/","",0,"8",0,"8","","","",0,"",0,"8",0,"8",9,"",0,"",0,"",0,"",-3.6,"",.0,"8","U","",4.4,"",94,"",-4.4,"",792.8,"",1436.7,"",8,-1.3,"",2.5,"",7,"","85","8","9","","/","","","/","","","/","","",19,"",.0,"8",.0,"8","","8",0,"8","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"349190650","KASPROWY WIERCH","2004","01","01","01","/","",0,"8",0,"8","","","",0,"",0,"8",0,"8",9,"",180,"",3,"",0,"",-3.7,"",.0,"8","U","",4.4,"",94,"",-4.5,"",792.6,"",1434.9,"",7,-1.1,"",.0,"8",0,"8","85","8","9","","/","","","/","","","/","","",0,"8",.0,"8",.0,"8","","8",0,"8","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"349190650","KASPROWY WIERCH","2004","01","01","02","/","",0,"8",0,"8","","","",0,"",0,"8",0,"8",9,"",210,"",5,"",0,"",-4.1,"",.0,"8","U","",4.2,"",94,"",-4.9,"",792.3,"",1432.7,"",7,-1.0,"",.0,"8",0,"8","85","8","9","","/","","","/","","","/","","",0,"8",.0,"8",.0,"8","","8",0,"8","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"349190650","KASPROWY WIERCH","2004","01","01","03","/","",0,"8",0,"8","","","",0,"",0,"8",0,"8",9,"",210,"",6,"",0,"",-4.1,"",.0,"8","U","",4.2,"",94,"",-4.9,"",791.8,"",1427.6,"",8,-1.0,"",.0,"8",0,"8","85","8","9","","/","","","/","","","/","","",0,"8",.0,"8",.0,"8","","8",0,"8","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"349190650","KASPROWY WIERCH","2004","01","01","04","/","",0,"8",0,"8","","","",0,"",0,"8",0,"8",9,"",220,"",5,"",0,"",-4.2,"",.0,"8","U","",4.2,"",94,"",-5.0,"",791.3,"",1422.8,"",8,-1.3,"",.0,"8",0,"8","85","8","9","","/","","","/","","","/","","",0,"8",.0,"8",.0,"8","","8",0,"8","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"349190650","KASPROWY WIERCH","2004","01","01","05","/","",0,"8",0,"8","","","",0,"",0,"8",0,"8",9,"",220,"",5,"",0,"",-4.3,"",.0,"8","U","",4.2,"",94,"",-5.1,"",790.7,"",1417.0,"",8,-1.6,"",.0,"8",0,"8","85","8","9","","/","","","/","","","/","","",0,"8",.0,"8",.0,"8","","8",0,"8","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"349190650","KASPROWY WIERCH","2004","01","01","06","/","",0,"8",0,"8","","","",0,"",0,"8",0,"8",9,"",220,"",3,"",0,"",-4.8,"",.0,"8","U","",4.0,"",93,"",-5.8,"",790.7,"",1418.1,"",6,-1.1,"",1.7,"",7,"","85","8","9","","/","","","/","","","/","","",19,"",.0,"8",.0,"8","","8",0,"8","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"349190650","KASPROWY WIERCH","2004","01","01","07","/","",0,"8",0,"8","","","",0,"",0,"8",0,"8",9,"",190,"",4,"",0,"",-5.0,"",.0,"8","U","",3.9,"",93,"",-6.0,"",790.6,"",1417.5,"",7,-.7,"",.0,"8",0,"8","85","8","9","","/","","","/","","","/","","",0,"8",.0,"8",.0,"8","","8",0,"8","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"349190650","KASPROWY WIERCH","2004","01","01","08","/","",0,"8",0,"8","","","",0,"",0,"8",0,"8",9,"",210,"",1,"",0,"",-5.7,"",.0,"8","U","",3.7,"",93,"",-6.7,"",790.1,"",1414.0,"",8,-.6,"",.0,"8",0,"8","85","8","9","","/","","","/","","","/","","",0,"8",.0,"8",.0,"8","","8",0,"8","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"349190650","KASPROWY WIERCH","2004","01","01","09","/","",0,"8",0,"8","","","",0,"",0,"8",0,"8",9,"",210,"",1,"",0,"",-6.0,"",.0,"8","U","",3.6,"",92,"",-7.1,"",789.7,"",1410.6,"",7,-1.0,"",.0,"8",0,"8","85","8","9","","/","","","/","","","/","","",0,"8",.0,"8",.0,"8","","8",0,"8","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"349190650","KASPROWY WIERCH","2004","01","01","10","/","",0,"8",0,"8","","","",1,"",0,"8",0,"8",9,"",200,"",1,"",0,"",-6.3,"",.0,"8","U","",3.5,"",92,"",-7.4,"",789.0,"",1404.3,"",7,-1.6,"",.0,"8",0,"8","85","8","9","","/","","","/","","","/","","",0,"8",.0,"8",.0,"8","","8",0,"8","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"349190650","KASPROWY WIERCH","2004","01","01","11","/","",0,"8",0,"8","","","",0,"",0,"8",0,"8",9,"",200,"",5,"",0,"",-6.9,"",.0,"8","U","",3.3,"",91,"",-8.1,"",788.2,"",1397.6,"",8,-1.9,"",.0,"8",0,"8","85","8","9","","/","","","/","","","/","","",0,"8",.0,"8",.0,"8","","8",0,"8","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
