"350150510","君IEｯKA","2004","01","01","00","/","",0,"8",0,"8","","","",0,"",0,"8",0,"8",9,"",20,"",16,"",0,"",-10.2,"",-10.0,"","N","L",2.7,"",96,"",-10.7,"",832.4,"",1452.1,"",7,-.7,"",2.0,"",7,"","49","7","9","","/","","","/","","","/","","",19,"",.0,"8",.0,"8","","8",0,"8","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"350150510","君IEｯKA","2004","01","01","01","/","",0,"8",0,"8","","","",0,"",0,"8",0,"8",9,"",20,"",16,"",0,"",-9.4,"",-9.2,"","N","L",2.9,"",97,"",-9.8,"",832.3,"",1450.7,"",8,-.6,"",.0,"8",0,"8","49","4","9","","/","","","/","","","/","","",0,"8",.0,"8",.0,"8","","8",0,"8","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"350150510","君IEｯKA","2004","01","01","02","/","",0,"8",0,"8","","","",0,"",0,"8",0,"8",9,"",20,"",17,"",0,"",-9.8,"",-9.6,"","N","L",2.8,"",96,"",-10.3,"",831.8,"",1446.3,"",7,-1.1,"",.0,"8",0,"8","49","4","9","","/","","","/","","","/","","",0,"8",.0,"8",.0,"8","","8",0,"8","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"350150510","君IEｯKA","2004","01","01","03","/","",0,"8",0,"8","","","",0,"",0,"8",0,"8",9,"",20,"",17,"",0,"",-10.0,"",-9.8,"","N","L",2.8,"",96,"",-10.5,"",831.7,"",1445.5,"",7,-.7,"",.0,"8",0,"8","49","4","9","","/","","","/","","","/","","",0,"8",.0,"8",.0,"8","","8",0,"8","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"350150510","君IEｯKA","2004","01","01","04","/","",0,"8",0,"8","","","",0,"",0,"8",0,"8",9,"",20,"",16,"",0,"",-10.2,"",-10.0,"","N","L",2.7,"",96,"",-10.7,"",830.8,"",1437.3,"",7,-1.5,"",.0,"8",0,"8","49","4","9","","/","","","/","","","/","","",0,"8",.0,"8",.0,"8","","8",0,"8","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"350150510","君IEｯKA","2004","01","01","05","/","",0,"8",0,"8","","","",0,"",0,"8",0,"8",9,"",360,"",16,"",0,"",-10.4,"",-10.2,"","N","L",2.7,"",96,"",-10.9,"",830.6,"",1435.5,"",7,-1.2,"",.0,"8",0,"8","49","4","9","","/","","","/","","","/","","",0,"8",.0,"8",.0,"8","","8",0,"8","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"350150510","君IEｯKA","2004","01","01","06","/","",0,"8",0,"8","","","",0,"",0,"8",0,"8",9,"",340,"",10,"",0,"",-9.6,"",-9.4,"","N","L",2.9,"",96,"",-10.1,"",830.6,"",1435.0,"",6,-1.1,"",.5,"",5,"","49","4","9","","/","","","/","","","/","","",19,"",.0,"8",.0,"8","","8",0,"8","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"350150510","君IEｯKA","2004","01","01","07","/","",0,"8",0,"8","","","",0,"",0,"8",0,"8",9,"",340,"",12,"",0,"",-8.9,"",-8.7,"","N","L",3.0,"",97,"",-9.3,"",830.1,"",1429.9,"",7,-.7,"",.0,"8",0,"8","71","4","9","","/","","","/","","","/","","",0,"8",.0,"8",.0,"8","","8",0,"8","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"350150510","君IEｯKA","2004","01","01","08","/","",0,"8",0,"8","","","",0,"",0,"8",0,"8",9,"",340,"",10,"",0,"",-8.8,"",-8.6,"","N","L",3.1,"",97,"",-9.2,"",829.9,"",1427.9,"",8,-.7,"",.0,"8",0,"8","73","4","9","","/","","","/","","","/","","",0,"8",.0,"8",.0,"8","","8",0,"8","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"350150510","君IEｯKA","2004","01","01","09","/","",0,"8",0,"8","","","",0,"",0,"8",0,"8",9,"",340,"",8,"",0,"",-8.7,"",-8.5,"","N","L",3.1,"",97,"",-9.1,"",830.0,"",1428.8,"",5,-.6,"",.0,"8",0,"8","73","4","9","","/","","","/","","","/","","",0,"8",.0,"8",.0,"8","","8",0,"8","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
