"350150510","君IEｯKA","2005","01","01","00","/","",0,"8",0,"8","","","",0,"",0,"8",0,"8",9,"",310,"",19,"",0,"",-1.4,"",-1.4,"","N","L",5.4,"",99,"",-1.6,"",835.4,"",1475.4,"",8,-1.0,"",.1,"",5,"","49","4","9","","/","","","/","","","/","","",19,"",.0,"8",.0,"8","","8",0,"8","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"350150510","君IEｯKA","2005","01","01","01","/","",0,"8",0,"8","","","",0,"",0,"8",0,"8",9,"",310,"",19,"",0,"",-1.3,"",-1.3,"","N","L",5.5,"",99,"",-1.5,"",835.8,"",1479.2,"",8,-.4,"",.0,"8",0,"8","49","4","9","","/","","","/","","","/","","",0,"8",.0,"8",.0,"8","","8",0,"8","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"350150510","君IEｯKA","2005","01","01","02","/","",0,"8",0,"8","","","",0,"",0,"8",0,"8",9,"",290,"",16,"",0,"",-1.7,"",-1.7,"","N","L",5.3,"",98,"",-1.9,"",835.7,"",1478.4,"",7,-.3,"",.0,"8",0,"8","49","4","9","","/","","","/","","","/","","",0,"8",.0,"8",.0,"8","","8",0,"8","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"350150510","君IEｯKA","2005","01","01","03","/","",0,"8",0,"8","","","",0,"",0,"8",0,"8",9,"",320,"",17,"",0,"",-1.6,"",-1.6,"","N","L",5.4,"",98,"",-1.8,"",835.8,"",1479.3,"",2,.4,"",.0,"8",0,"8","49","4","9","","/","","","/","","","/","","",0,"8",.0,"8",.0,"8","","8",0,"8","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"350150510","君IEｯKA","2005","01","01","04","/","",0,"8",0,"8","","","",0,"",0,"8",0,"8",9,"",290,"",20,"",0,"",-1.5,"",-1.5,"","N","L",5.4,"",99,"",-1.7,"",835.7,"",1478.3,"",7,-.1,"",.0,"8",0,"8","49","4","9","","/","","","/","","","/","","",0,"8",.0,"8",.0,"8","","8",0,"8","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"350150510","君IEｯKA","2005","01","01","05","/","",0,"8",0,"8","","","",0,"",0,"8",0,"8",9,"",290,"",23,"",0,"",-1.7,"",-1.8,"","N","L",5.2,"",96,"",-2.2,"",835.8,"",1479.4,"",2,.1,"",.0,"8",0,"8","49","4","9","","/","","","/","","","/","","",0,"8",.0,"8",.0,"8","","8",0,"8","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"350150510","君IEｯKA","2005","01","01","06","/","",0,"8",0,"8","","","",0,"",0,"8",0,"8",9,"",320,"",18,"",0,"",-1.0,"",-1.0,"","N","L",5.6,"",99,"",-1.1,"",835.9,"",1480.0,"",3,.1,"",.2,"",5,"","49","4","9","","/","","","/","","","/","","",19,"",.0,"8",.0,"8","","8",0,"8","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"350150510","君IEｯKA","2005","01","01","07","/","",0,"8",0,"8","","","",0,"",0,"8",0,"8",9,"",320,"",17,"",0,"",-1.2,"",-1.2,"","N","L",5.5,"",99,"",-1.4,"",836.2,"",1482.9,"",3,.5,"",.0,"8",0,"8","49","4","9","","/","","","/","","","/","","",0,"8",.0,"8",.0,"8","","8",0,"8","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"350150510","君IEｯKA","2005","01","01","08","/","",0,"8",0,"8","","","",0,"",0,"8",0,"8",9,"",290,"",23,"",0,"",-1.4,"",-1.4,"","N","L",5.4,"",99,"",-1.6,"",836.3,"",1484.0,"",2,.5,"",.0,"8",0,"8","71","4","9","","/","","","/","","","/","","",0,"8",.0,"8",.0,"8","","8",0,"8","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"350150510","君IEｯKA","2005","01","01","09","/","",0,"8",0,"8","","","",0,"",0,"8",0,"8",9,"",290,"",21,"",0,"",-1.7,"",-1.7,"","N","L",5.3,"",98,"",-1.9,"",836.8,"",1488.9,"",2,.9,"",.0,"8",0,"8","71","4","9","","/","","","/","","","/","","",0,"8",.0,"8",.0,"8","","8",0,"8","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"350150510","君IEｯKA","2005","01","01","10","/","",0,"8",0,"8","","","",0,"",0,"8",0,"8",9,"",320,"",22,"",0,"",-2.0,"",-2.0,"","N","L",5.2,"",98,"",-2.3,"",836.6,"",1487.1,"",0,.4,"",.0,"8",0,"8","49","7","9","","/","","","/","","","/","","",0,"8",.0,"8",.0,"8","","8",0,"8","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"350150510","君IEｯKA","2005","01","01","11","/","",0,"8",0,"8","","","",0,"",0,"8",0,"8",9,"",290,"",18,"",0,"",-2.2,"",-2.1,"","N","L",5.2,"",100,"",-2.2,"",836.7,"",1488.1,"",2,.4,"",.0,"8",0,"8","49","4","9","","/","","","/","","","/","","",0,"8",.0,"8",.0,"8","","8",0,"8","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
