"353150210","RESKO-SMÓLSKO","2006","01","01","06","4","",0,"8",0,"8","","","",6,"",0,"8",0,"8",8,"",180,"",3,"",0,"",2.1,"",.0,"8","U","",6.6,"",93,"",1.1,"",995.2,"",1002.1,"",2,1.8,"",1.5,"",7,"","10","/","8","","5","","","/","","","/","","",13,"",.0,"8",.0,"8","","8",0,"8","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"353150210","RESKO-SMÓLSKO","2006","01","01","12","5","",0,"8",0,"8","","","",6,"",0,"8",0,"8",7,"",170,"",2,"",0,"",3.1,"",.0,"8","U","",6.6,"",86,"",1.0,"",999.1,"",1006.0,"",2,1.1,"",.0,"9",0,"9","10","2","5","","5","","","3","","","/","","",13,"",.0,"8",.0,"8","","8",0,"8","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"353150210","RESKO-SMÓLSKO","2006","01","01","18","4","",0,"8",0,"8","","","",6,"",0,"8",0,"8",8,"",160,"",1,"",0,"",.4,"",.0,"8","U","",6.0,"",96,"",-.2,"",1002.8,"",1009.8,"",2,2.0,"",.0,"9",0,"9","10","2","8","","5","","","/","","","/","","",13,"",.0,"8",.0,"8","","8",0,"8","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"353150210","RESKO-SMÓLSKO","2006","01","02","06","/","",0,"8",0,"8","","","",2,"",0,"8",0,"8",9,"",340,"",1,"",0,"",-2.3,"",.0,"8","U","",5.1,"",98,"",-2.6,"",1009.3,"",1016.4,"",2,1.3,"",.0,"9",0,"9","45","/","9","","/","","","/","","","/","","",13,"",.0,"8",.0,"8","","8",0,"8","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"353150210","RESKO-SMÓLSKO","2006","01","02","12","3","",0,"8",0,"8","","","",5,"",0,"8",0,"8",8,"",50,"",1,"",0,"",-1.0,"",.0,"8","U","",5.6,"",98,"",-1.3,"",1012.7,"",1019.8,"",2,1.4,"",.0,"9",0,"9","10","4","8","","6","","","/","","","/","","",13,"",.0,"8",.0,"8","","8",0,"8","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"353150210","RESKO-SMÓLSKO","2006","01","02","18","/","",0,"8",0,"8","","","",2,"",0,"8",0,"8",9,"",330,"",1,"",0,"",-.2,"",.0,"8","U","",5.9,"",98,"",-.5,"",1015.1,"",1022.2,"",2,.8,"",.0,"9",0,"9","45","2","9","","/","","","/","","","/","","",13,"",.0,"8",.0,"8","","8",0,"8","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"353150210","RESKO-SMÓLSKO","2006","01","03","06","/","",0,"8",0,"8","","","",3,"",0,"8",0,"8",9,"",310,"",1,"",0,"",1.1,"",.0,"8","U","",6.5,"",98,"",.8,"",1018.3,"",1025.4,"",2,.6,"",.0,"9",0,"9","45","/","9","","/","","","/","","","/","","",13,"",.0,"8",.0,"8","","8",0,"8","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"353150210","RESKO-SMÓLSKO","2006","01","03","12","/","",0,"8",0,"8","","","",3,"",0,"8",0,"8",9,"",310,"",1,"",0,"",2.4,"",.0,"8","U","",7.0,"",97,"",2.0,"",1020.0,"",1027.1,"",2,.4,"",.0,"9",0,"9","45","4","9","","/","","","/","","","/","","",13,"",.0,"8",.0,"8","","8",0,"8","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"353150210","RESKO-SMÓLSKO","2006","01","03","18","/","",0,"8",0,"8","","","",3,"",0,"8",0,"8",9,"",290,"",1,"",0,"",1.6,"",.0,"8","U","",6.7,"",97,"",1.2,"",1021.9,"",1029.0,"",2,.8,"",.0,"9",0,"9","43","4","9","","/","","","/","","","/","","",13,"",.0,"8",.0,"8","","8",0,"8","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"353150210","RESKO-SMÓLSKO","2006","01","04","06","4","",0,"8",0,"8","","","",6,"",0,"8",0,"8",8,"",340,"",1,"",0,"",.4,"",.0,"8","U","",5.5,"",88,"",-1.4,"",1024.5,"",1031.7,"",2,.4,"",.0,"9",0,"9","10","/","8","","5","","","/","","","/","","",14,"",.0,"8",.0,"8","","8",0,"8","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
