"349200660","NOWY S¥CZ","2006","01","01","00","5","",0,"8",0,"8","","","",7,"",0,"8",0,"8",2,"",230,"",3,"",0,"",-.4,"",.0,"8","U","",4.7,"",80,"",-3.4,"",975.4,"",1012.2,"",8,-.3,"",.0,"9",0,"9","03","1","2","","5","","","0","","","0","","",13,"",.0,"8",.0,"8","","8",0,"8","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"349200660","NOWY S¥CZ","2006","01","01","01","5","",0,"8",0,"8","","","",7,"",0,"8",0,"8",6,"",230,"",3,"",0,"",.3,"",.0,"8","U","",4.9,"",78,"",-3.1,"",975.1,"",1011.8,"",7,-.9,"",.0,"8",0,"8","03","1","6","","5","","","/","","","/","","",0,"8",.0,"8",.0,"8","","8",0,"8","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"349200660","NOWY S¥CZ","2006","01","01","02","5","",0,"8",0,"8","","","",7,"",0,"8",0,"8",7,"",140,"",5,"",10,"",1.9,"",.0,"8","U","",5.1,"",73,"",-2.4,"",974.6,"",1011.1,"",8,-.8,"",.0,"8",0,"8","03","2","7","","5","","","/","","","/","","",0,"8",.0,"8",.0,"8","","8",0,"8","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"349200660","NOWY S¥CZ","2006","01","01","03","5","",0,"8",0,"8","","","",8,"",0,"8",0,"8",7,"",200,"",5,"",0,"",2.4,"",.0,"8","U","",5.3,"",73,"",-2.0,"",974.5,"",1010.9,"",7,-.9,"",.0,"8",0,"8","02","1","7","","5","","","/","","","/","","",0,"8",.0,"8",.0,"8","","8",0,"8","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"349200660","NOWY S¥CZ","2006","01","01","04","5","",0,"8",0,"8","","","",8,"",0,"8",0,"8",8,"",170,"",6,"",0,"",3.9,"",.0,"8","U","",5.4,"",67,"",-1.7,"",974.9,"",1011.1,"",5,-.2,"",.0,"8",0,"8","03","2","8","","5","","","/","","","/","","",0,"8",.0,"8",.0,"8","","8",0,"8","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"349200660","NOWY S¥CZ","2006","01","01","05","5","",0,"8",0,"8","","","",8,"",0,"8",0,"8",8,"",180,"",5,"",0,"",4.3,"",.0,"8","U","",5.4,"",65,"",-1.7,"",974.7,"",1010.9,"",2,.1,"",.0,"8",0,"8","02","2","8","","5","","","/","","","/","","",0,"8",.0,"8",.0,"8","","8",0,"8","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"349200660","NOWY S¥CZ","2006","01","01","06","5","",0,"8",0,"8","","","",8,"",0,"8",0,"8",8,"",200,"",5,"",10,"",4.6,"",.0,"8","U","",5.4,"",64,"",-1.6,"",975.3,"",1011.4,"",2,.8,"",.0,"9",0,"9","02","1","8","","5","","","/","","","/","","",13,"",.0,"8",.0,"8","","8",0,"8","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"349200660","NOWY S¥CZ","2006","01","01","07","5","",0,"8",0,"8","","","",8,"",0,"8",0,"8",8,"",150,"",3,"",0,"",4.5,"",.0,"8","U","",5.5,"",65,"",-1.5,"",976.1,"",1012.3,"",3,1.2,"",.0,"8",0,"8","02","2","8","","5","","","/","","","/","","",0,"8",.0,"8",.0,"8","","8",0,"8","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"349200660","NOWY S¥CZ","2006","01","01","08","5","",0,"8",0,"8","","","",8,"",0,"8",0,"8",6,"",140,"",3,"",0,"",4.3,"",.0,"8","U","",5.6,"",67,"",-1.3,"",976.4,"",1012.6,"",2,1.7,"",.0,"8",0,"8","03","2","6","","2","","","/","","","/","","",0,"8",.0,"8",.0,"8","","8",0,"8","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"349200660","NOWY S¥CZ","2006","01","01","09","5","",0,"8",0,"8","","","",8,"",0,"8",0,"8",6,"",140,"",3,"",0,"",4.5,"",.0,"8","U","",5.6,"",67,"",-1.1,"",976.6,"",1012.8,"",1,1.3,"",.0,"8",0,"8","02","2","6","","2","","","/","","","/","","",0,"8",.0,"8",.0,"8","","8",0,"8","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"349200660","NOWY S¥CZ","2006","01","01","10","5","",0,"8",0,"8","","","",8,"",0,"8",0,"8",5,"",150,"",5,"",11,"",5.5,"",.0,"8","U","",5.7,"",63,"",-1.0,"",976.2,"",1012.2,"",0,.1,"",.0,"8",0,"8","01","2","5","","2","","","0","","","0","","",0,"8",.0,"8",.0,"8","","8",0,"8","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"349200660","NOWY S¥CZ","2006","01","01","11","5","",0,"8",0,"8","","","",8,"",0,"8",0,"8",4,"",240,"",1,"",0,"",5.0,"",.0,"8","U","",5.6,"",64,"",-1.3,"",975.7,"",1011.8,"",8,-.7,"",.0,"8",0,"8","01","1","2","","2","","","5","","","0","","",0,"8",.0,"8",.0,"8","","8",0,"8","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
